filename,width,height,depth,label,pose,truncated,difficult,xmin,ymin,xmax,ymax
imagen_0375.png,1280,720,3,Auto,,0,0,576,53,630,83
imagen_0375.png,1280,720,3,Otro,,0,0,384,6,580,128
imagen_0375.png,1280,720,3,Otro,,0,0,160,182,914,653
imagen_0375.png,1280,720,3,Camion,,0,0,509,93,674,250
imagen_0375.png,1280,720,3,Camion,,1,0,760,248,1135,720
imagen_0376.png,1280,720,3,Otro,,0,0,284,105,1061,507
imagen_0376.png,1280,720,3,Camion,,1,0,993,1,1211,130
imagen_0376.png,1280,720,3,Camion,,0,0,675,181,1058,690
imagen_0377.png,1280,720,3,Otro,,0,0,65,162,731,640
imagen_0377.png,1280,720,3,Otro,,0,0,340,31,545,147
imagen_0377.png,1280,720,3,Camion,,0,0,804,21,874,83
imagen_0377.png,1280,720,3,Camion,,0,0,925,140,1116,345
imagen_0377.png,1280,720,3,Auto,,0,0,543,83,599,113
imagen_0378.png,1280,720,3,Otro,,0,0,337,116,761,463
imagen_0378.png,1280,720,3,Otro,,1,0,582,1,780,66
imagen_0378.png,1280,720,3,Camion,,1,0,735,212,1260,720
imagen_0379.png,1280,720,3,Otro,,0,0,295,49,1036,497
imagen_0379.png,1280,720,3,Camion,,0,0,613,160,1096,663
imagen_0380.png,1280,720,3,Camion,,1,0,1,157,1280,720
imagen_0381.png,1280,720,3,Persona,,1,0,777,35,1279,720
imagen_0382.png,1280,720,3,Otro,,0,0,212,140,1124,565
imagen_0382.png,1280,720,3,Camion,,1,0,1,251,514,555
imagen_0383.png,1280,720,3,Camion,,1,0,1,209,559,512
imagen_0383.png,1280,720,3,Otro,,0,0,213,77,1176,554
imagen_0384.png,1280,720,3,Persona,,1,0,435,1,1280,720
imagen_0385.png,1280,720,3,Persona,,1,0,678,1,1280,720
imagen_0386.png,1280,720,3,Persona,,1,0,624,1,1280,720
imagen_0387.png,1280,720,3,Persona,,1,0,693,1,1280,720
imagen_0388.png,1280,720,3,Persona,,1,0,656,1,1188,720
imagen_0389.png,1280,720,3,Persona,,0,0,504,276,754,716
imagen_0389.png,1280,720,3,Persona,,1,0,284,291,527,720
imagen_0389.png,1280,720,3,Persona,,0,0,917,324,1024,630
imagen_0389.png,1280,720,3,Otro,,1,0,84,1,1169,624
imagen_0390.png,1280,720,3,Persona,,1,0,268,336,521,720
imagen_0390.png,1280,720,3,Persona,,1,0,493,322,720,720
imagen_0390.png,1280,720,3,Otro,,1,0,71,1,1159,668
imagen_0390.png,1280,720,3,Persona,,0,0,912,370,1014,676
imagen_0391.png,1280,720,3,Otro,,0,0,397,85,667,336
imagen_0391.png,1280,720,3,Otro,,1,0,785,1,995,89
imagen_0391.png,1280,720,3,Camion,,1,0,986,1,1203,95
imagen_0391.png,1280,720,3,Camion,,0,0,371,272,1160,572
imagen_0392.png,1280,720,3,Otro,,0,0,96,201,484,537
imagen_0392.png,1280,720,3,Otro,,0,0,668,79,903,198
imagen_0392.png,1280,720,3,Auto,,0,0,900,136,971,170
imagen_0392.png,1280,720,3,Camion,,1,0,852,271,1280,564
imagen_0393.png,1280,720,3,Otro,,0,0,242,147,704,422
imagen_0393.png,1280,720,3,Otro,,0,0,859,24,1109,148
imagen_0393.png,1280,720,3,Auto,,0,0,1108,85,1185,122
imagen_0393.png,1280,720,3,Camion,,0,0,252,339,1123,668
imagen_0394.png,1280,720,3,Otro,,0,0,351,83,628,461
imagen_0394.png,1280,720,3,Otro,,1,0,772,1,1015,83
imagen_0394.png,1280,720,3,Auto,,0,0,1013,22,1087,57
imagen_0394.png,1280,720,3,Camion,,0,0,624,193,1191,537
imagen_0395.png,1280,720,3,Otro,,0,0,205,192,562,529
imagen_0395.png,1280,720,3,Otro,,0,0,713,36,942,156
imagen_0395.png,1280,720,3,Camion,,0,0,958,17,1069,73
imagen_0395.png,1280,720,3,Camion,,0,0,630,281,1242,624
imagen_0395.png,1280,720,3,Auto,,0,0,941,90,1015,127
imagen_0396.png,1280,720,3,Otro,,0,0,192,129,570,407
imagen_0396.png,1280,720,3,Otro,,1,0,734,1,971,101
imagen_0396.png,1280,720,3,Camion,,0,0,318,265,1071,674
imagen_0396.png,1280,720,3,Auto,,0,0,969,26,1046,65
imagen_0397.png,1280,720,3,Otro,,0,0,301,87,762,560
imagen_0397.png,1280,720,3,Camion,,0,0,980,31,1235,309
imagen_0398.png,1280,720,3,Otro,,0,0,418,229,814,453
imagen_0398.png,1280,720,3,Otro,,0,0,869,126,1087,243
imagen_0398.png,1280,720,3,Auto,,0,0,1081,177,1148,211
imagen_0398.png,1280,720,3,Camion,,0,0,400,425,1213,685
imagen_0399.png,1280,720,3,Otro,,0,0,330,148,731,550
imagen_0399.png,1280,720,3,Otro,,1,0,897,1,1143,127
imagen_0399.png,1280,720,3,Auto,,0,0,1146,60,1224,99
imagen_0399.png,1280,720,3,Camion,,0,0,691,298,1279,627
imagen_0400.png,1280,720,3,Otro,,0,0,249,129,653,671
imagen_0400.png,1280,720,3,Camion,,0,0,1096,33,1279,214
imagen_0401.png,1280,720,3,Otro,,0,0,190,160,747,593
imagen_0401.png,1280,720,3,Otro,,1,0,490,1,691,106
imagen_0401.png,1280,720,3,Auto,,0,0,686,34,743,68
imagen_0401.png,1280,720,3,Camion,,0,0,788,201,1198,606
imagen_0402.png,1280,720,3,Otro,,0,0,310,96,1026,464
imagen_0402.png,1280,720,3,Camion,,1,0,501,195,1164,720
imagen_0403.png,1280,720,3,Otro,,0,0,156,76,822,526
imagen_0403.png,1280,720,3,Camion,,0,0,817,93,1036,445
imagen_0404.png,1280,720,3,Otro,,0,0,106,44,845,634
imagen_0404.png,1280,720,3,Camion,,1,0,802,171,1280,666
imagen_0405.png,1280,720,3,Otro,,0,0,199,21,779,434
imagen_0405.png,1280,720,3,Camion,,0,0,567,163,1083,666
imagen_0406.png,1280,720,3,Otro,,0,0,359,95,1264,602
imagen_0406.png,1280,720,3,Camion,,1,0,1,290,620,577
imagen_0407.png,1280,720,3,Otro,,0,0,260,156,587,476
imagen_0407.png,1280,720,3,Otro,,0,0,785,11,1024,137
imagen_0407.png,1280,720,3,Auto,,0,0,1024,66,1097,104
imagen_0407.png,1280,720,3,Camion,,1,0,842,259,1280,552
imagen_0408.png,1280,720,3,Otro,,0,0,550,234,921,596
imagen_0408.png,1280,720,3,Camion,,1,0,1,310,526,597
imagen_0409.png,1280,720,3,Otro,,0,0,262,180,1211,641
imagen_0409.png,1280,720,3,Camion,,1,0,1,317,579,612
imagen_0410.png,1280,720,3,Camion,,1,0,1,236,682,572
imagen_0410.png,1280,720,3,Otro,,0,0,685,97,1279,575
imagen_0411.png,1280,720,3,Otro,,0,0,114,129,783,588
imagen_0411.png,1280,720,3,Otro,,1,0,275,1,480,74
imagen_0411.png,1280,720,3,Camion,,1,0,904,1,1034,141
imagen_0411.png,1280,720,3,Camion,,0,0,732,201,1052,696
imagen_0411.png,1280,720,3,Auto,,1,0,476,1,534,30
imagen_0412.png,1280,720,3,Otro,,1,0,93,1,868,496
imagen_0412.png,1280,720,3,Camion,,0,0,657,166,1022,718
imagen_0413.png,1280,720,3,Otro,,0,0,117,210,873,639
imagen_0413.png,1280,720,3,Camion,,0,0,321,17,455,163
imagen_0413.png,1280,720,3,Camion,,0,0,884,38,1005,254
imagen_0413.png,1280,720,3,Auto,,0,0,471,7,530,42
imagen_0414.png,1280,720,3,Otro,,0,0,140,163,705,547
imagen_0414.png,1280,720,3,Otro,,1,0,309,1,514,70
imagen_0414.png,1280,720,3,Camion,,1,0,990,1,1148,171
imagen_0414.png,1280,720,3,Camion,,1,0,678,194,1076,720
imagen_0414.png,1280,720,3,Auto,,1,0,507,1,564,21
imagen_0415.png,1280,720,3,Camion_minero,,0,0,724,307,927,425
imagen_0415.png,1280,720,3,Excavadora,,0,0,389,228,683,362
imagen_0415.png,1280,720,3,Camion_minero,,0,0,371,311,552,433
imagen_0415.png,1280,720,3,Camion_minero,,0,0,133,425,392,665
imagen_0415.png,1280,720,3,Otro,,0,0,445,406,1026,638
imagen_0416.png,1280,720,3,Otro,,0,0,87,379,742,630
imagen_0416.png,1280,720,3,Camion_minero,,0,0,516,251,682,394
imagen_0416.png,1280,720,3,Camion_minero,,0,0,875,227,1073,361
imagen_0416.png,1280,720,3,Excavadora,,0,0,658,127,878,318
imagen_0416.png,1280,720,3,Persona,,0,0,316,36,332,76
imagen_0416.png,1280,720,3,Persona,,0,0,304,31,321,80
imagen_0417.png,1280,720,3,Otro,,0,0,378,378,1032,645
imagen_0417.png,1280,720,3,Camion_minero,,0,0,520,246,687,392
imagen_0417.png,1280,720,3,Persona,,0,0,324,32,343,74
imagen_0417.png,1280,720,3,Persona,,0,0,306,29,324,74
imagen_0417.png,1280,720,3,Camion_minero,,0,0,878,237,1082,361
imagen_0417.png,1280,720,3,Excavadora,,0,0,644,175,960,330
imagen_0418.png,1280,720,3,Otro,,0,0,150,375,783,631
imagen_0418.png,1280,720,3,Camion_minero,,0,0,523,256,686,398
imagen_0418.png,1280,720,3,Persona,,0,0,328,37,344,81
imagen_0418.png,1280,720,3,Persona,,0,0,309,35,326,83
imagen_0418.png,1280,720,3,Camion_minero,,0,0,881,244,1081,370
imagen_0418.png,1280,720,3,Excavadora,,0,0,650,173,937,330
imagen_0419.png,1280,720,3,Otro,,0,0,68,382,725,638
imagen_0419.png,1280,720,3,Camion_minero,,0,0,552,267,714,407
imagen_0419.png,1280,720,3,Excavadora,,0,0,685,157,916,327
imagen_0419.png,1280,720,3,Camion_minero,,0,0,902,248,1110,376
imagen_0419.png,1280,720,3,Persona,,0,0,314,55,331,92
imagen_0419.png,1280,720,3,Persona,,0,0,350,50,370,93
imagen_0419.png,1280,720,3,Persona,,0,0,334,45,352,93
imagen_0420.png,1280,720,3,Camion_minero,,0,0,900,236,1102,378
imagen_0420.png,1280,720,3,Camion_minero,,0,0,537,263,709,407
imagen_0420.png,1280,720,3,Otro,,0,0,128,380,760,634
imagen_0420.png,1280,720,3,Excavadora,,0,0,673,112,1016,337
imagen_0420.png,1280,720,3,Persona,,0,0,349,49,362,91
imagen_0420.png,1280,720,3,Persona,,0,0,332,46,345,90
imagen_0421.png,1280,720,3,Camion_minero,,0,0,858,297,1249,520
imagen_0421.png,1280,720,3,Camion_minero,,0,0,116,227,295,375
imagen_0421.png,1280,720,3,Otro,,1,0,1,355,574,629
imagen_0421.png,1280,720,3,Excavadora,,0,0,258,105,565,288
imagen_0422.png,1280,720,3,Excavadora,,0,0,484,112,834,308
imagen_0422.png,1280,720,3,Camion_minero,,0,0,505,252,669,390
imagen_0422.png,1280,720,3,Otro,,0,0,330,318,976,628
imagen_0422.png,1280,720,3,Persona,,0,0,304,32,318,73
imagen_0422.png,1280,720,3,Persona,,0,0,286,28,298,73
imagen_0423.png,1280,720,3,Camion_minero,,1,0,338,485,845,720
imagen_0423.png,1280,720,3,Otro,,0,0,343,249,943,620
imagen_0423.png,1280,720,3,Camion_minero,,0,0,516,258,674,394
imagen_0423.png,1280,720,3,Excavadora,,0,0,474,170,847,313
imagen_0423.png,1280,720,3,Persona,,0,0,310,38,323,76
imagen_0423.png,1280,720,3,Persona,,0,0,296,32,305,78
imagen_0424.png,1280,720,3,Camion_minero,,0,0,151,376,492,672
imagen_0424.png,1280,720,3,Otro,,0,0,501,343,1103,609
imagen_0424.png,1280,720,3,Camion_minero,,0,0,507,229,681,367
imagen_0424.png,1280,720,3,Excavadora,,0,0,536,99,843,280
imagen_0424.png,1280,720,3,Persona,,0,0,304,15,318,55
imagen_0424.png,1280,720,3,Persona,,0,0,287,11,297,57
imagen_0424.png,1280,720,3,Persona,,0,0,296,13,303,56
imagen_0425.png,1280,720,3,Camion_minero,,0,0,172,387,506,663
imagen_0425.png,1280,720,3,Camion_minero,,0,0,534,248,693,383
imagen_0425.png,1280,720,3,Otro,,0,0,315,339,788,573
imagen_0425.png,1280,720,3,Excavadora,,0,0,496,166,865,334
imagen_0425.png,1280,720,3,Persona,,0,0,326,30,343,68
imagen_0425.png,1280,720,3,Persona,,0,0,311,26,323,71
imagen_0426.png,1280,720,3,Persona,,0,0,611,310,626,352
imagen_0426.png,1280,720,3,Camion_minero,,0,0,446,278,636,411
imagen_0426.png,1280,720,3,Camion_minero,,0,0,788,248,974,372
imagen_0426.png,1280,720,3,Camion_minero,,0,0,201,409,468,652
imagen_0426.png,1280,720,3,Otro,,0,0,501,378,1095,618
imagen_0426.png,1280,720,3,Excavadora,,0,0,420,123,769,333
imagen_0427.png,1280,720,3,Excavadora,,0,0,589,160,891,318
imagen_0427.png,1280,720,3,Camion_minero,,0,0,558,260,723,401
imagen_0427.png,1280,720,3,Camion_minero,,0,0,197,402,530,693
imagen_0427.png,1280,720,3,Otro,,0,0,300,344,771,582
imagen_0427.png,1280,720,3,Persona,,0,0,354,40,370,80
imagen_0427.png,1280,720,3,Persona,,0,0,342,37,354,81
imagen_0428.png,1280,720,3,Camion_minero,,0,0,182,420,518,713
imagen_0428.png,1280,720,3,Otro,,0,0,448,293,1073,637
imagen_0428.png,1280,720,3,Camion_minero,,0,0,534,276,705,409
imagen_0428.png,1280,720,3,Excavadora,,0,0,497,178,875,326
imagen_0428.png,1280,720,3,Persona,,0,0,322,56,335,98
imagen_0429.png,1280,720,3,Camion_minero,,0,0,191,414,526,710
imagen_0429.png,1280,720,3,Otro,,0,0,555,386,1227,655
imagen_0429.png,1280,720,3,Camion_minero,,0,0,551,266,717,407
imagen_0429.png,1280,720,3,Excavadora,,0,0,523,185,887,343
imagen_0429.png,1280,720,3,Persona,,0,0,347,53,362,91
imagen_0429.png,1280,720,3,Persona,,0,0,332,48,345,92
imagen_0430.png,1280,720,3,Persona,,0,0,401,120,419,164
imagen_0430.png,1280,720,3,Persona,,0,0,384,119,396,163
imagen_0430.png,1280,720,3,Excavadora,,0,0,638,245,948,392
imagen_0430.png,1280,720,3,Camion_minero,,1,0,256,483,586,720
imagen_0430.png,1280,720,3,Camion_minero,,0,0,613,335,778,472
imagen_0430.png,1280,720,3,Otro,,1,0,602,391,1263,720
imagen_0431.png,1280,720,3,Persona,,0,0,352,19,369,64
imagen_0431.png,1280,720,3,Persona,,0,0,337,20,351,64
imagen_0431.png,1280,720,3,Camion_minero,,0,0,838,276,1145,431
imagen_0431.png,1280,720,3,Excavadora,,0,0,565,111,890,290
imagen_0431.png,1280,720,3,Camion_minero,,0,0,559,236,726,378
imagen_0431.png,1280,720,3,Camion_minero,,0,0,205,389,539,674
imagen_0431.png,1280,720,3,Otro,,0,0,380,320,747,560
imagen_0432.png,1280,720,3,Camion_minero,,0,0,207,343,541,630
imagen_0432.png,1280,720,3,Camion_minero,,0,0,986,222,1128,348
imagen_0432.png,1280,720,3,Camion_minero,,0,0,554,180,725,333
imagen_0432.png,1280,720,3,Excavadora,,0,0,585,91,895,246
imagen_0432.png,1280,720,3,Otro,,0,0,368,226,1038,567
imagen_0433.png,1280,720,3,Excavadora,,0,0,192,425,462,672
imagen_0433.png,1280,720,3,Otro,,0,0,257,379,735,607
imagen_0433.png,1280,720,3,Camion_minero,,0,0,777,268,969,393
imagen_0433.png,1280,720,3,Camion_minero,,0,0,438,297,629,426
imagen_0433.png,1280,720,3,Camion_minero,,0,0,472,185,763,353
imagen_0434.png,1280,720,3,Camion_minero,,0,0,836,179,989,305
imagen_0434.png,1280,720,3,Excavadora,,0,0,474,94,793,264
imagen_0434.png,1280,720,3,Otro,,0,0,52,296,597,533
imagen_0435.png,1280,720,3,Camion_minero,,0,0,426,323,793,550
imagen_0436.png,1280,720,3,Camion_minero,,0,0,856,227,1007,349
imagen_0436.png,1280,720,3,Excavadora,,0,0,516,107,816,296
imagen_0436.png,1280,720,3,Camion_minero,,0,0,112,379,398,644
imagen_0436.png,1280,720,3,Otro,,0,0,193,329,716,569
imagen_0436.png,1280,720,3,Camion,,1,0,128,1,220,56
imagen_0437.png,1280,720,3,Camion_minero,,0,0,163,396,441,656
imagen_0437.png,1280,720,3,Otro,,0,0,447,378,1041,652
imagen_0437.png,1280,720,3,Camion_minero,,0,0,906,245,1059,369
imagen_0437.png,1280,720,3,Excavadora,,0,0,655,118,949,319
imagen_0437.png,1280,720,3,Camion,,1,0,1,4,139,74
imagen_0438.png,1280,720,3,Camion_minero,,0,0,905,275,1058,396
imagen_0438.png,1280,720,3,Excavadora,,0,0,674,190,914,344
imagen_0438.png,1280,720,3,Otro,,0,0,294,358,718,597
imagen_0438.png,1280,720,3,Camion_minero,,0,0,163,424,447,683
imagen_0439.png,1280,720,3,Camion_minero,,0,0,896,279,1058,404
imagen_0439.png,1280,720,3,Camion_minero,,0,0,158,424,434,685
imagen_0439.png,1280,720,3,Excavadora,,0,0,667,202,923,341
imagen_0439.png,1280,720,3,Otro,,0,0,214,332,844,650
imagen_0440.png,1280,720,3,Camion_minero,,0,0,905,261,1060,384
imagen_0440.png,1280,720,3,Camion_minero,,0,0,164,408,445,671
imagen_0440.png,1280,720,3,Otro,,0,0,535,378,1040,641
imagen_0440.png,1280,720,3,Excavadora,,0,0,663,171,903,330
imagen_0441.png,1280,720,3,Camion_minero,,0,0,156,422,441,685
imagen_0441.png,1280,720,3,Otro,,0,0,441,369,866,607
imagen_0441.png,1280,720,3,Camion_minero,,0,0,905,281,1056,401
imagen_0441.png,1280,720,3,Excavadora,,0,0,655,145,1030,347
imagen_0442.png,1280,720,3,Camion_minero,,0,0,898,276,1053,398
imagen_0442.png,1280,720,3,Excavadora,,0,0,699,127,801,322
imagen_0442.png,1280,720,3,Otro,,0,0,417,357,819,593
imagen_0442.png,1280,720,3,Camion_minero,,0,0,155,419,438,681
imagen_0443.png,1280,720,3,Excavadora,,0,0,667,225,875,372
imagen_0443.png,1280,720,3,Camion_minero,,0,0,901,305,1048,429
imagen_0443.png,1280,720,3,Camion_minero,,0,0,154,448,435,710
imagen_0443.png,1280,720,3,Otro,,0,0,549,427,1143,685
imagen_0444.png,1280,720,3,Camion_minero,,0,0,785,298,976,426
imagen_0444.png,1280,720,3,Camion_minero,,0,0,196,455,465,703
imagen_0444.png,1280,720,3,Otro,,0,0,489,426,1069,669
imagen_0444.png,1280,720,3,Camion_minero,,0,0,449,327,644,455
imagen_0444.png,1280,720,3,Excavadora,,0,0,454,179,764,387
imagen_0445.png,1280,720,3,Camion_minero,,0,0,915,263,1060,386
imagen_0445.png,1280,720,3,Excavadora,,0,0,671,175,898,330
imagen_0445.png,1280,720,3,Otro,,0,0,325,349,777,586
imagen_0445.png,1280,720,3,Camion_minero,,0,0,167,394,428,653
imagen_0446.png,1280,720,3,Excavadora,,0,0,557,104,801,317
imagen_0446.png,1280,720,3,Camion_minero,,0,0,784,224,967,356
imagen_0446.png,1280,720,3,Camion_minero,,0,0,169,396,445,645
imagen_0446.png,1280,720,3,Otro,,0,0,316,276,935,604
imagen_0447.png,1280,720,3,Otro,,0,0,75,328,703,580
imagen_0447.png,1280,720,3,Camion_minero,,0,0,760,193,955,322
imagen_0447.png,1280,720,3,Excavadora,,0,0,469,105,747,291
imagen_0448.png,1280,720,3,Otro,,0,0,296,386,912,649
imagen_0448.png,1280,720,3,Excavadora,,0,0,577,170,823,327
imagen_0448.png,1280,720,3,Camion_minero,,0,0,721,303,1040,513
imagen_0448.png,1280,720,3,Camion_minero,,0,0,784,228,979,342
imagen_0449.png,1280,720,3,Otro,,0,0,285,366,872,618
imagen_0449.png,1280,720,3,Excavadora,,0,0,650,156,801,305
imagen_0449.png,1280,720,3,Persona,,0,0,64,34,84,86
imagen_0449.png,1280,720,3,Persona,,0,0,44,39,63,87
imagen_0449.png,1280,720,3,Camion_minero,,0,0,704,264,989,425
imagen_0449.png,1280,720,3,Camion_minero,,0,0,845,215,1043,348
imagen_0450.png,1280,720,3,Excavadora,,0,0,586,109,795,314
imagen_0450.png,1280,720,3,Camion,,1,0,1,1,106,72
imagen_0450.png,1280,720,3,Persona,,0,0,276,24,290,69
imagen_0450.png,1280,720,3,Persona,,0,0,263,28,272,69
imagen_0450.png,1280,720,3,Camion_minero,,0,0,827,225,1023,360
imagen_0450.png,1280,720,3,Camion_minero,,0,0,471,256,640,396
imagen_0450.png,1280,720,3,Camion_minero,,0,0,197,445,537,719
imagen_0450.png,1280,720,3,Otro,,0,0,300,274,897,617
imagen_0451.png,1280,720,3,Camion_minero,,0,0,214,423,471,668
imagen_0451.png,1280,720,3,Persona,,0,0,312,36,325,80
imagen_0451.png,1280,720,3,Otro,,0,0,497,345,1134,634
imagen_0451.png,1280,720,3,Camion,,0,0,184,24,265,78
imagen_0451.png,1280,720,3,Camion_minero,,0,0,506,257,673,395
imagen_0451.png,1280,720,3,Camion_minero,,0,0,869,226,1068,361
imagen_0451.png,1280,720,3,Excavadora,,0,0,638,101,909,329
imagen_0451.png,1280,720,3,Persona,,0,0,304,40,312,80
imagen_0452.png,1280,720,3,Persona,,0,0,294,28,306,73
imagen_0452.png,1280,720,3,Persona,,0,0,305,29,319,71
imagen_0452.png,1280,720,3,Camion_minero,,0,0,213,412,466,658
imagen_0452.png,1280,720,3,Otro,,0,0,343,346,857,586
imagen_0452.png,1280,720,3,Camion_minero,,0,0,503,245,669,387
imagen_0452.png,1280,720,3,Excavadora,,0,0,643,125,882,315
imagen_0452.png,1280,720,3,Camion_minero,,0,0,863,213,1060,351
imagen_0453.png,1280,720,3,Camion_minero,,0,0,888,221,1090,350
imagen_0453.png,1280,720,3,Camion_minero,,0,0,238,419,494,662
imagen_0453.png,1280,720,3,Otro,,0,0,324,338,797,571
imagen_0453.png,1280,720,3,Camion_minero,,0,0,530,245,702,388
imagen_0453.png,1280,720,3,Excavadora,,0,0,664,160,980,308
imagen_0453.png,1280,720,3,Persona,,0,0,329,34,345,76
imagen_0453.png,1280,720,3,Persona,,0,0,312,30,332,76
imagen_0454.png,1280,720,3,Otro,,0,0,538,371,1190,648
imagen_0454.png,1280,720,3,Camion_minero,,0,0,221,426,474,673
imagen_0454.png,1280,720,3,Camion_minero,,0,0,517,263,679,404
imagen_0454.png,1280,720,3,Camion_minero,,0,0,872,240,1075,371
imagen_0454.png,1280,720,3,Excavadora,,0,0,649,176,896,327
imagen_0454.png,1280,720,3,Persona,,0,0,316,47,331,88
imagen_0454.png,1280,720,3,Persona,,0,0,303,44,316,87
imagen_0455.png,1280,720,3,Bulldozer,,0,0,24,511,225,689
imagen_0455.png,1280,720,3,Camion_minero,,0,0,759,272,1016,557
imagen_0456.png,1280,720,3,Camion_minero,,0,0,281,124,885,609
imagen_0457.png,1280,720,3,Camion_minero,,1,0,408,38,1280,643
imagen_0458.png,1280,720,3,Camion_minero,,1,0,215,1,1280,660
imagen_0459.png,1280,720,3,Camion_minero,,1,0,93,1,1280,697
imagen_0460.png,1280,720,3,Camion_minero,,1,0,74,1,1280,651
imagen_0461.png,1280,720,3,Camion_minero,,0,0,705,300,1089,467
imagen_0462.png,1280,720,3,Camion_minero,,0,0,586,265,970,413
imagen_0463.png,1280,720,3,Persona,,0,0,624,38,1238,600
imagen_0464.png,1280,720,3,Persona,,1,0,202,45,1190,720
imagen_0465.png,1280,720,3,Camion_minero,,0,0,322,374,938,718
imagen_0465.png,1280,720,3,Excavadora,,0,0,247,200,727,461
imagen_0466.png,1280,720,3,Camion_minero,,0,0,307,332,816,650
imagen_0466.png,1280,720,3,Excavadora,,0,0,306,171,744,364
imagen_0467.png,1280,720,3,Camion_minero,,0,0,339,330,814,622
imagen_0467.png,1280,720,3,Excavadora,,0,0,358,163,778,364
imagen_0468.png,1280,720,3,Persona,,0,0,135,57,727,594
imagen_0469.png,1280,720,3,Camion_minero,,1,0,633,1,1280,719
imagen_0470.png,1280,720,3,Camion_minero,,1,0,353,1,1280,720
imagen_0471.png,1280,720,3,Camion_minero,,0,0,251,234,915,662
imagen_0472.png,1280,720,3,Camion_minero,,0,0,246,185,914,667
imagen_0473.png,1280,720,3,Persona,,1,0,324,20,1277,720
imagen_0474.png,1280,720,3,Persona,,1,0,311,31,1201,720
imagen_0475.png,1280,720,3,Camion_minero,,0,0,487,170,754,372
imagen_0476.png,1280,720,3,Persona,,1,0,604,57,1277,720
imagen_0477.png,1280,720,3,Camion_minero,,0,0,425,136,742,378
imagen_0478.png,1280,720,3,Persona,,1,0,339,13,1004,720
imagen_0479.png,1280,720,3,Persona,,1,0,38,18,1018,720
imagen_0480.png,1280,720,3,Camion_minero,,0,0,255,291,693,586
imagen_0480.png,1280,720,3,Excavadora,,0,0,842,176,1278,564
imagen_0481.png,1280,720,3,Camion_minero,,0,0,347,171,825,570
imagen_0481.png,1280,720,3,Excavadora,,1,0,1056,141,1280,546
imagen_0482.png,1280,720,3,Camion_minero,,0,0,216,96,722,474
imagen_0483.png,1280,720,3,Camion_minero,,0,0,202,100,1045,641
imagen_0483.png,1280,720,3,Excavadora,,1,0,938,193,1280,614
imagen_0484.png,1280,720,3,Camion_minero,,1,0,105,19,1280,672
imagen_0485.png,1280,720,3,Camion_minero,,1,0,216,19,1280,682
imagen_0486.png,1280,720,3,Camion_minero,,0,0,86,34,782,545
imagen_0487.png,1280,720,3,Camion_minero,,1,0,1,1,845,620
imagen_0488.png,1280,720,3,Camion_minero,,0,0,305,363,686,596
imagen_0488.png,1280,720,3,Excavadora,,0,0,511,170,1159,591
imagen_0489.png,1280,720,3,Camion_minero,,0,0,303,360,688,595
imagen_0489.png,1280,720,3,Excavadora,,0,0,599,167,1139,596
imagen_0490.png,1280,720,3,Camion_minero,,0,0,289,352,684,594
imagen_0490.png,1280,720,3,Excavadora,,0,0,670,161,1126,590
imagen_0491.png,1280,720,3,Camion_minero,,0,0,392,164,1044,686
imagen_0492.png,1280,720,3,Camion_minero,,0,0,370,164,1023,688
imagen_0493.png,1280,720,3,Camion_minero,,0,0,272,109,855,605
imagen_0494.png,1280,720,3,Camion_minero,,0,0,238,69,825,610
imagen_0495.png,1280,720,3,Persona,,0,0,67,34,884,596
imagen_0496.png,1280,720,3,Persona,,0,0,305,53,627,715
imagen_0497.png,1280,720,3,Persona,,1,0,188,12,609,720
imagen_0498.png,1280,720,3,Persona,,1,0,195,116,590,720
imagen_0498.png,1280,720,3,Persona,,0,0,21,166,204,418
imagen_0499.png,1280,720,3,Persona,,1,0,102,132,875,720
imagen_0499.png,1280,720,3,Persona,,0,0,5,129,154,420
imagen_0500.png,1280,720,3,Persona,,0,0,48,111,389,634
imagen_0501.png,1280,720,3,Persona,,1,0,1,48,568,720
imagen_0502.png,1280,720,3,Otro,,0,0,192,110,898,640
imagen_0502.png,1280,720,3,Camion,,0,0,349,216,1209,583
imagen_0503.png,1280,720,3,Otro,,0,0,183,288,595,677
imagen_0503.png,1280,720,3,Camion,,0,0,504,162,1144,446
imagen_0503.png,1280,720,3,Camion,,0,0,517,119,979,236
imagen_0504.png,1280,720,3,Otro,,0,0,492,258,595,303
imagen_0504.png,1280,720,3,Camion,,0,0,706,272,903,343
imagen_0504.png,1280,720,3,Camion,,1,0,911,286,1280,459
imagen_0505.png,1280,720,3,Otro,,0,0,409,245,504,300
imagen_0505.png,1280,720,3,Camion,,0,0,646,286,845,356
imagen_0505.png,1280,720,3,Camion,,0,0,787,318,1146,482
imagen_0505.png,1280,720,3,Camion,,1,0,1017,330,1280,434
imagen_0506.png,1280,720,3,Otro,,0,0,137,336,464,543
imagen_0506.png,1280,720,3,Camion,,1,0,1005,284,1280,467
imagen_0506.png,1280,720,3,Camion,,0,0,568,234,920,388
imagen_0506.png,1280,720,3,Camion,,0,0,573,212,830,276
imagen_0507.png,1280,720,3,Excavadora,,0,0,7,347,334,564
imagen_0507.png,1280,720,3,Camion,,0,0,299,257,538,392
imagen_0507.png,1280,720,3,Camion,,0,0,400,256,666,346
imagen_0507.png,1280,720,3,Camion,,0,0,630,308,1157,462
